address,cars,bluecarcounter,utilibcounter,utilib1.4counter,chargeslots,chargingstatus,city,id,slots,stationtype,year,month,day,hour,minute
11 Rue Auguste Perret,3,3,0,0,0,,Villejuif,villejuif-augusteperret-11,1,station,2018,4,4,23,31
47 Rue de VouillÃ©,4,4,0,0,0,,Paris,paris-vouille-47,0,station,2018,4,1,5,3
348 rue d'Estienne d'Orves,0,0,0,0,0,,Colombes,colombes-estiennedorves-348,5,station,2018,4,2,22,49
10 rue du Quatre septembre,3,3,0,0,0,,Paris,paris-quatreseptembre-10,1,station,2018,4,5,8,38
4 Rue Auguste Perret,1,1,0,0,0,,Rueil-Malmaison,rueilmalmaison-augusteperret-4,3,station,2018,4,2,9,51
42 rue Pierre Brossolette,2,2,0,0,0,,Colombes,colombes-pierrebrossolette-42,4,station,2018,4,7,6,2
211 Rue de Versailles,4,4,0,0,0,,Ville-d'Avray,villedavray-versailles-211,0,station,2018,4,1,16,2
4 rue Alexis de Tocqueville,4,4,0,0,0,,Antony,antony-alexisdetocqueville-4,1,station,2018,4,1,18,49
2 Rue Fabre d'Ãglantine,4,4,0,0,0,,Paris,paris-fabredeglantine-2,0,station,2018,4,4,0,24
11 Rue de la Grange aux Belles,3,3,0,0,0,,Paris,paris-grangeauxbelles-11,1,station,2018,4,7,20,25
1 rue Jean Sicard,4,4,0,0,0,,Paris,paris-jeansicard-1,2,station,2018,4,4,6,17
83 boulevard Flandrin,4,4,0,0,0,,Paris,paris-flandrin-83,1,station,2018,4,1,20,56
149 Avenue de Paris,0,0,0,0,0,,Villejuif,villejuif-paris-149,6,station,2018,4,1,5,14
28 rue d'Aumale,0,0,0,0,0,,Paris,paris-aumale-28,2,station,2018,4,6,8,43
68 rue de la Bonne Aventure,4,4,0,0,0,,Versailles,versailles-bonneaventure-68,2,station,2018,4,9,9,0
52 avenue Ambroisine,6,6,0,0,0,,Champigny-sur-Marne,champignysurmarne-ambroisine-52,0,station,2018,4,1,13,48
65 Avenue Lenine,5,5,0,0,0,,Nanterre,nanterre-lenine-65,0,station,2018,4,2,9,18
10 place Jean Mermoz,6,6,0,0,0,,Bois-Colombes,boiscolombes-jeanmermoz-10,0,station,2018,4,6,20,28
2 rue du Commandant Lamy,2,2,0,0,0,,Paris,paris-commandantlamy-2,2,station,2018,4,9,16,6
199 Rue du Faubourg Saint-Antoine,2,2,0,0,0,,Paris,paris-faubourgsaintantoine-199,0,full_station,2018,4,4,21,18
59 boulevard Saint-Jacques,5,5,0,0,0,,Paris,paris-saintjacques-59,0,station,2018,4,6,9,19
171 boulevard Saint-Germain,1,1,0,0,0,,Paris,paris-saintgermaindespres-parking,5,station,2018,4,6,9,32
265 rue de Belleville,4,4,0,0,0,,Paris,paris-belleville-265,2,station,2018,4,4,19,37
55 rue d'Auteuil,4,4,0,0,0,,Paris,paris-auteuil-55,0,station,2018,4,3,8,36
66 rue de la JonquiÃ¨re,5,5,0,0,0,,Paris,paris-jonquiere-66,0,station,2018,4,9,2,14
39 Rue Volta,0,0,0,0,0,,Paris,paris-volta-39,4,station,2018,4,5,3,34
10 rue Jean Nicot,0,0,0,0,0,,Paris,paris-jeannicot-10,4,station,2018,4,1,3,33
4 Rue SÃ©bastopol,2,2,0,0,0,,Courbevoie,courbevoie-sebastopol-4,4,station,2018,4,6,14,52
29 rue Doudeauville,4,4,0,0,0,,Paris,paris-doudeauville-29,2,station,2018,4,2,12,8
20 Avenue Lombard,6,6,0,0,0,,Fontenay-aux-Roses,fontenayauxroses-lombard-20,0,station,2018,4,3,15,13
4 Rue Auguste Perret,4,4,0,0,0,,Rueil-Malmaison,rueilmalmaison-augusteperret-4,0,station,2018,4,9,9,14
105 Avenue Jean JaurÃ¨s,2,2,0,0,0,,Drancy,drancy-jeanjaures-105,4,station,2018,4,3,6,52
24 Avenue du Pont Royal,2,2,0,0,0,,Cachan,cachan-pontroyal-24,3,station,2018,4,6,21,1
8 Boulevard Voltaire,4,4,0,0,0,,Paris,paris-voltaire-8,0,station,2018,4,3,0,18
5 rue Vauban,5,5,0,0,0,,Versailles,versailles-vauban-5,0,station,2018,4,8,15,16
16 rue du TÃ©lÃ©graphe,5,5,0,0,0,,Paris,paris-telegraphe-16,0,station,2018,4,6,18,32
143 boulevard Vincent Auriol,0,0,0,0,0,,Paris,paris-vincentauriol-143,4,full_station,2018,4,9,15,4
10 rue Guy Patin,3,3,0,0,0,,Paris,paris-guypatin-10,0,station,2018,4,1,9,37
54 rue HÃ©ricart,2,2,0,0,0,,Paris,paris-hericart-54,2,station,2018,4,7,14,35
16 Rue Charles de Gaulle,4,4,0,0,0,,Alfortville,alfortville-charlesdegaulle-16,0,station,2018,4,1,1,36
28 rue Championnet,6,6,0,0,0,,Paris,paris-championnet-28,0,station,2018,4,8,8,1
16 avenue GalilÃ©e,7,7,0,0,0,,Le Plessis-Robinson,leplessisrobinson-galilee-16,0,station,2018,4,6,7,33
3 bis rue Terre Neuve,6,6,0,0,0,,Meudon,meudon-terreneuve-3,0,station,2018,4,5,20,52
63 rue Lecourbe,6,6,0,0,0,,Paris,paris-lecourbe-63,0,station,2018,4,5,7,10
18 rue Madame,1,1,0,0,0,,Paris,paris-madame-18,3,station,2018,4,2,7,21
12 rue Marcel AllÃ©got,0,0,0,0,0,,Meudon,meudon-marcelallegot-12,0,station,2018,4,2,3,15
178 Avenue GalliÃ©ni,3,3,0,0,0,,Saint-MandÃ©,saintmande-gallieni-178,1,full_station,2018,4,5,4,16
1 Rue Georges Corete,0,0,0,0,0,,Gennevilliers,gennevilliers-georgescorete-1,0,full_station,2018,4,8,21,18
282 avenue d'Argenteuil,0,0,0,0,0,,AsniÃ¨res-sur-Seine,asnieressurseine-argenteuil-282,0,station,2018,4,6,5,20
58 Avenue de la Division Leclerc,0,0,0,0,0,,Cachan,cachan-divisionleclerc-58,0,station,2018,4,2,21,28
37 rue Sainte-Croix de la Bretonnerie,0,0,0,0,0,,Paris,paris-saintecroixdelabretonnerie-37,1,station,2018,4,9,4,19
7 Avenue Audra,5,5,0,0,0,,Colombes,colombes-audra-7,0,station,2018,4,7,8,27
37 rue Sainte-Croix de la Bretonnerie,0,0,0,0,0,,Paris,paris-saintecroixdelabretonnerie-37,0,station,2018,4,7,18,27
18 Rue PerrÃ©e,0,0,0,0,0,,Paris,paris-perree-18,4,station,2018,4,2,20,59
44 rue de Fontenay,1,1,0,0,0,,Vincennes,vincennes-fontenay-44,5,station,2018,4,5,12,49
1 Rue du Moutier,3,3,0,0,0,,Saint-Ouen,saintouen-moutier-1,1,station,2018,4,1,14,54
116 rue de Reuilly,2,2,0,0,0,,Paris,paris-reuilly-116,1,station,2018,4,6,17,51
3 rue de BÃ©rite,1,1,0,0,0,,Paris,paris-berite-3,1,station,2018,4,4,4,0
76 Boulevard de la Tour-Maubourg,1,1,0,0,0,,Paris,paris-tourmaubourg-76,3,station,2018,4,7,19,39
27 Rue Faidherbe,2,2,0,0,0,,Paris,paris-faidherbe-27,2,station,2018,4,2,18,26
140 Avenue de la RÃ©publique,0,0,0,0,0,,ChÃ¢tillon,chatillon-republique-140,4,station,2018,4,4,19,25
5 avenue Jean JaurÃ¨s,5,5,0,0,0,,Rosny-sous-Bois,rosnysousbois-jeanjaures-5,0,station,2018,4,8,0,10
2 avenue de la RÃ©publique,3,3,0,0,0,,Clamart,clamart-republique-2,3,station,2018,4,6,20,15
45 rue Jeanne D'Arc,1,1,0,0,0,,Paris,paris-jeannedarc-45,1,station,2018,4,2,17,7
16 rue Claude Bernard,6,6,0,0,0,,Paris,paris-claudebernard-16,0,station,2018,4,2,4,24
145 Rue Raymond Losserand,2,2,0,0,0,,Paris,paris-raymondlosserand-145,2,station,2018,4,7,14,57
2 Rue Marcel Monge,4,4,0,0,0,,Suresnes,suresnes-marcelmonge-2,1,station,2018,4,9,21,59
102 Rue Juliette Savar,5,5,0,0,0,,CrÃ©teil,creteil-juliettesavar-102,1,station,2018,4,6,17,55
42 rue Jean de la Fontaine,4,4,0,0,0,,Paris,paris-jeandelafontaine-42,0,station,2018,4,4,5,58
188 Rue du Lieutenant-Colonel de Montbrison,6,6,0,0,0,,Rueil-Malmaison,rueilmalmaison-demontbrison-188,0,station,2018,4,8,11,7
10 rue Guy Patin,0,0,0,0,0,,Paris,paris-guypatin-10,3,station,2018,4,8,19,16
8 Quai du MarchÃ© Neuf,2,2,0,0,0,,Paris,paris-marcheneuf-8,0,station,2018,4,7,11,30
31 rue du Professeur Victor Pauchet,0,0,0,0,0,,Vaucresson,vaucresson-victorpauchet-31,0,station,2018,4,4,0,48
3 Rue Camille Desmoulins,5,5,0,0,0,,Cachan,cachan-camilledesmoulins-3,0,full_station,2018,4,4,3,47
62 rue Pierre Charron,0,0,0,0,0,,Paris,paris-pierrecharron-62,0,station,2018,4,3,1,28
8 Place du 25 AoÃ»t 1944,4,4,0,0,0,,Paris,paris-25aout1944-8,0,station,2018,4,2,7,37
20 bis rue du Sergent Godefroy,5,5,0,0,0,,Montreuil,montreuil-sergentgodefroy-20,1,station,2018,4,9,15,46
36 quai de BÃ©thune,0,0,0,0,0,,Paris,paris-bethune-36,3,station,2018,4,8,14,59
24 Avenue du Pont Royal,1,1,0,0,0,,Cachan,cachan-pontroyal-24,4,station,2018,4,2,18,38
13 avenue de la Grande ArmÃ©e,1,1,0,0,0,,Paris,paris-grandearmee-13,1,full_station,2018,4,5,22,27
98 Boulevard de Vanves,0,0,0,0,0,,ChÃ¢tillon,chatillon-vanves-98,4,station,2018,4,1,22,14
86 Rue du Lieutenant Colonel de Montbrison,3,3,0,0,0,,Rueil-Malmaison,rueilmalmaison-lieutenantcoloneldemontbrison-86,3,station,2018,4,7,21,48
11 rue EugÃ¨ne Varlin,1,1,0,0,0,,Villejuif,villejuif-eugenevarlin-11,4,station,2018,4,6,8,12
73 boulevard Diderot,2,2,0,0,0,,Paris,paris-diderot-73,2,station,2018,4,4,15,44
65 Avenue Ãmile Zola,2,2,0,0,0,,Paris,paris-emilezola-65,2,station,2018,4,8,6,44
27 Rue des Batignolles,5,5,0,0,0,,Paris,paris-batignolles-27,0,station,2018,4,2,1,33
13 Rue Paul Lafargue,4,4,0,0,0,,Saint-Ouen,saintouen-paullafargue-13,1,full_station,2018,4,4,4,7
32 rue Robert Marchand,6,6,0,0,0,,Fontenay-aux-Roses,fontenayauxroses-robertmarchand-32,0,station,2018,4,5,14,46
68 avenue Mozart,4,4,0,0,0,,Paris,paris-mozart-68,0,station,2018,4,9,22,19
12 rue Marcel AllÃ©got,0,0,0,0,0,,Meudon,meudon-marcelallegot-12,0,station,2018,4,1,16,14
168 Rue du Faubourg-Saint-Martin,2,2,0,0,0,,Paris,paris-faubourgsaintmartin-168,4,station,2018,4,5,4,12
238 Rue du Faubourg Saint-Antoine,4,4,0,0,0,,Paris,paris-saintantoine-238,1,station,2018,4,9,19,44
16 avenue de la rÃ©publique,2,2,0,0,0,,Gennevilliers,gennevilliers-republique-16,3,station,2018,4,9,15,5
4 Rue de Montfaucon,0,0,0,0,0,,Paris,paris-montfaucon-4,4,station,2018,4,1,4,51
1 Rue du Moutier,0,0,0,0,0,,Saint-Ouen,saintouen-moutier-1,4,station,2018,4,9,13,43
73 avenue des Ternes,1,1,0,0,0,,Paris,paris-ternes-73,3,full_station,2018,4,4,10,51
130 rue de la Porte de Trivaux,5,5,0,0,0,,Clamart,clamart-portedetrivaux-130,1,station,2018,4,7,13,3
Place Montgolfier - Parking Montgolfier,1,1,0,0,0,,Saint-Maurice,saintmaurice-montgolfier-parking,4,station,2018,4,4,19,15
174 rue Etienne Dolet,4,4,0,0,0,,Alfortville,alfortville-etiennedolet-174,2,station,2018,4,6,7,52
53 rue Henri PoincarÃ©,0,0,0,0,0,,AsniÃ¨res-sur-Seine,asnieressurseine-henripoincare-53,0,station,2018,4,9,14,52
6 rue Michelet,5,5,0,0,0,,Paris,paris-michelet-6,1,station,2018,4,6,15,7
16 rue Raoul Nordling,5,5,0,0,0,,Bois-Colombes,boiscolombes-raoulnordling-16,0,station,2018,4,7,23,34
21 rue Pierre Brossolette,1,1,0,0,0,,Levallois-Perret,levalloisperret-marjolin-parking,2,station,2018,4,1,19,44
16 Rue Molitor,5,5,0,0,0,,Paris,paris-molitor-16,0,station,2018,4,7,7,1
2 Rue Houdart de Lamotte,5,5,0,0,0,,Paris,paris-houdartdelamotte-2,0,station,2018,4,9,22,46
26 Avenue Duquesne,3,3,0,0,0,,Paris,paris-duquesne-26,2,station,2018,4,4,15,42
216 avenue du GÃ©nÃ©ral Leclerc,6,6,0,0,0,,CrÃ©teil,creteil-leclerc-216,0,station,2018,4,7,23,23
215 Avenue des GrÃ©sillons,0,0,0,0,0,,Gennevilliers,gennevilliers-gresillons-215,6,station,2018,4,7,20,8
3 avenue Lavoisier,2,2,0,0,0,,Rueil-Malmaison,rueilmalmaison-lavoisier-3,2,station,2018,4,2,23,20
21 Boulevard des Ãles,5,5,0,0,0,,Issy-les-Moulineaux,issylesmoulineaux-iles-21,1,station,2018,4,8,3,33
105 Avenue Jean JaurÃ¨s,2,2,0,0,0,,Drancy,drancy-jeanjaures-105,4,station,2018,4,5,23,37
2 avenue de l'Ãpi dâOr,3,3,0,0,0,,Villejuif,villejuif-epidor-2,2,station,2018,4,6,15,8
52 Rue Carnot,3,3,0,0,0,,Suresnes,suresnes-carnot-52,0,station,2018,4,3,8,18
92 rue Pierre Brossolette,0,0,0,0,0,,Yerres,yerres-pierrebrossolette-92,7,station,2018,4,8,19,34
166 promenade du Verger,5,5,0,0,0,,Issy-les-Moulineaux,issylesmoulineaux-promenadeduverger-166,0,station,2018,4,8,10,23
5 avenue des Guilleraies,3,3,0,0,0,,Nanterre,nanterre-guilleraies-5,0,station,2018,4,6,10,46
3 avenue Claude Vellefaux,1,1,0,0,0,,Paris,paris-claudevellefaux-3,2,station,2018,4,2,13,50
121 avenue AndrÃ© Morizet,5,5,0,0,0,,Boulogne-Billancourt,boulognebillancourt-andremorizet-121,0,station,2018,4,9,21,4
46 rue Edgard Quinet,2,2,0,0,0,,Neuilly-Plaisance,neuillyplaisance-edgardquinet-46,3,station,2018,4,8,21,55
33 rue de Lourmel,4,4,0,0,0,,Paris,paris-lourmel-33,0,station,2018,4,4,8,12
94 avenue de Saint-MandÃ©,1,1,0,0,0,,Paris,paris-saintmande-94,4,station,2018,4,1,21,55
155 bis rue de Rennes,0,0,0,0,0,,Paris,paris-rennesmontparnasse-parking,0,station,2018,4,5,2,50
76 Boulevard de la Tour-Maubourg,0,0,0,0,0,,Paris,paris-tourmaubourg-76,5,station,2018,4,1,12,7
30 avenue de Verdun,2,2,0,0,0,,Villeneuve-la-Garenne,villeneuvelagarenne-verdun-30,3,station,2018,4,3,19,50
160 Boulevard de Valmy,6,6,0,0,0,,Colombes,colombes-valmy-160,0,station,2018,4,3,13,16
1 Rue du Moutier,3,3,0,0,0,,Saint-Ouen,saintouen-moutier-1,0,station,2018,4,1,2,2
178 avenue de Versailles,6,6,0,0,0,,Paris,paris-versaillesreynaud-parking,0,station,2018,4,8,12,5
61 avenue du GÃ©nÃ©ral De Gaulle,0,0,0,0,0,,CrÃ©teil,creteil-degaulle-61,6,station,2018,4,5,21,5
17 boulevard Saint-Martin,0,0,0,0,0,,Paris,paris-saintmartin-17,4,station,2018,4,7,7,42
188 boulevard Saint-Germain,1,1,0,0,0,,Paris,paris-saintgermain-188,2,station,2018,4,9,8,25
169 avenue Gabriel PÃ©ri,0,0,0,0,0,,Gennevilliers,gennevilliers-gabrielperi-169,0,full_station,2018,4,2,20,0
1 allÃ©e Parc LagravÃ¨re,3,3,0,0,0,,Colombes,colombes-parclagravere-1,4,station,2018,4,1,22,31
11 avenue RenÃ© Coty,3,3,0,0,0,,Paris,paris-renecoty-11,2,station,2018,4,6,7,28
18 avenue du MarÃ©chal Juin,1,1,0,0,0,,Meudon-la-ForÃªt,meudon-marechaljuin-18,5,station,2018,4,6,2,24
19 Rue de l'ArrivÃ©e,5,5,0,0,0,,Enghien-les-Bains,enghienlesbains-arrivee-19,1,station,2018,4,4,23,10
8 avenue MÃ©nelotte,0,0,0,0,0,,Colombes,colombes-menelotte-8,6,station,2018,4,4,14,10
41 avenue Bosquet,2,2,0,0,0,,Paris,paris-bosquet-41,2,station,2018,4,4,19,6
92 rue Pierre Brossolette,0,0,0,0,0,,Yerres,yerres-pierrebrossolette-92,7,station,2018,4,9,14,43
145 rue de Tolbiac,5,5,0,0,0,,Paris,paris-tolbiac-145,1,station,2018,4,3,5,49
7 rue Raymond Pitet,1,1,0,0,0,,Paris,paris-raymondpitet-7,1,station,2018,4,8,17,44
36 rue Saint-Maur,0,0,0,0,0,,Paris,paris-saintmaur-36,4,station,2018,4,6,16,31
7 boulevard d'AlgÃ©rie,1,1,0,0,0,,Paris,paris-algerie-7,3,station,2018,4,5,18,58
89 Rue des PyrÃ©nÃ©es,3,3,0,0,0,,Paris,paris-pyrenees-89,0,station,2018,4,3,2,6
13 Rue de Lens,4,4,0,0,0,,Nanterre,nanterre-lens-13,2,station,2018,4,9,2,57
108 Rue Balard,3,3,0,0,0,,Paris,paris-balard-108,2,station,2018,4,6,15,7
99 rue Charles-de-Gaulle,7,7,0,0,0,,Yerres,yerres-charlesdegaulle-99,0,station,2018,4,6,11,8
62 Avenue Parmentier,2,2,0,0,0,,Paris,paris-parmentier-62,2,station,2018,4,5,4,23
2 rue Paul CÃ©zanne,2,2,0,0,0,,Neuilly-Plaisance,neuillyplaisance-paulcezanne-2,1,full_station,2018,4,4,8,31
125 bis avenue Parmentier,2,2,0,0,0,,Paris,paris-parmentier-125,3,station,2018,4,9,21,37
69 Rue Manin,0,0,0,0,0,,Paris,paris-manin-69,4,station,2018,4,1,13,6
37 rue du PrÃ©sident Wilson,0,0,0,0,0,,Levallois-Perret,levalloisperret-wilsonbarbusse-parking,0,station,2018,4,1,23,18
23 avenue du GÃ©nÃ©ral de Gaulle,2,2,0,0,0,,Gennevilliers,gennevilliers-degaulle-23,4,station,2018,4,4,5,11
1 rue Chazelles,4,4,0,0,0,,Paris,paris-chazelles-1,0,station,2018,4,4,10,54
122 Rue MÃ©nilmontant,4,4,0,0,0,,Paris,paris-menilmontant-122,2,station,2018,4,8,5,52
11 rue Gerbert,4,4,0,0,0,,Paris,paris-gerbert-11,0,station,2018,4,6,4,33
40 Avenue de la Grande ArmÃ©e,1,1,0,0,0,,Paris,paris-grandearmee-40,0,station,2018,4,5,19,52
21 Rue Abel Gance,0,0,0,0,0,,Paris,paris-vincentauriol-parking,6,station,2018,4,8,11,46
93 avenue Victor Hugo,5,5,0,0,0,,Paris,paris-victorhugo-93,1,station,2018,4,8,1,42
19 rue du GÃ©nÃ©ral Leclerc,1,1,0,0,0,,Montfermeil,montfermeil-leclerc-19,5,full_station,2018,4,4,12,23
5 avenue des Guilleraies,1,1,0,0,0,,Nanterre,nanterre-guilleraies-5,2,station,2018,4,5,10,45
4 boulevard Anatole France,4,4,0,0,0,,Boulogne-Billancourt,boulognebillancourt-anatolefrance-4,1,station,2018,4,4,2,15
20 Rue Frida Kahlo,0,0,0,0,0,,Saint-Ouen,saintouen-fridakahlo-20,0,station,2018,4,3,15,58
97 boulevard Berthier,5,5,0,0,0,,Paris,paris-berthier-97,1,station,2018,4,4,0,53
52 avenue Ambroisine,0,0,0,0,0,,Champigny-sur-Marne,champignysurmarne-ambroisine-52,3,station,2018,4,2,18,21
17 allÃ©e Jean-Baptiste Preux,6,6,0,0,0,,Alfortville,alfortville-jeanbaptistepreux-17,0,station,2018,4,1,5,24
2 Rue Marcel Monge,3,3,0,0,0,,Suresnes,suresnes-marcelmonge-2,3,station,2018,4,9,0,5
166 promenade du Verger,3,3,0,0,0,,Issy-les-Moulineaux,issylesmoulineaux-promenadeduverger-166,2,station,2018,4,1,10,12
2 avenue des murs du parc,6,6,0,0,0,,Vincennes,vincennes-mursduparc-2,1,station,2018,4,9,0,49
6 Avenue de la Porte Pouchet,1,1,0,0,0,,Paris,paris-portepouchet-6,2,station,2018,4,9,8,51
102 Boulevard Raymond PoincarÃ©,5,5,0,0,0,,Garches,garches-raymondpoincare-102,1,station,2018,4,5,18,3
77 Boulevard Exelmans,4,4,0,0,0,,Paris,paris-exelmans-77,0,station,2018,4,8,2,10
77 Rue Jean Bleuzen,3,3,0,0,0,,Vanves,vanves-jeanbleuzen-77,3,full_station,2018,4,3,17,6
61 Avenue de Flandre,0,0,0,0,0,,Paris,paris-flandre-61,0,station,2018,4,9,21,12
9 rue Philibert Delorme,0,0,0,0,0,,Guyancourt,guyancourt-philibertdelorme-9,0,station,2018,4,3,18,22
13 Rue LÃ©on Blum,6,6,0,0,0,,Bagneux,bagneux-leonblum-13,0,station,2018,4,9,5,12
1 rue de YÃ©limanÃ©,4,4,0,0,0,,Montreuil,montreuil-yelimane-1,0,station,2018,4,2,16,12
24 rue des Cheminots,0,0,0,0,0,,Saint-Denis,saintdenis-cheminots-24,0,station,2018,4,2,16,4
1 rue de YÃ©limanÃ©,2,2,0,0,0,,Montreuil,montreuil-yelimane-1,0,station,2018,4,6,22,30
5 rue Emile Zola,0,0,0,0,0,,Limeil-BrÃ©vannes,limeilbrevannes-emilezola-5,0,station,2018,4,4,22,50
31 Bis Rue du Faubourg Montmartre,0,0,0,0,0,,Paris,paris-faubourgmontmartre-31,4,station,2018,4,4,5,8
12 rue Chernoviz,2,2,0,0,0,,Paris,paris-chernoviz-12,1,station,2018,4,5,5,15
1 Place Ferrari,4,4,0,0,0,,Clamart,clamart-ferrari-1,2,station,2018,4,4,5,41
20 Quai de la MÃ©gisserie,0,0,0,0,0,,Paris,paris-megisserie-20,0,subs_center,2018,4,9,2,2
20 Rue Saint John Perse,7,7,0,0,0,,Limeil-BrÃ©vannes,limeilbrevannes-saintjohnperse-20,0,station,2018,4,2,8,41
12 rue Larmeroux,3,3,0,0,0,,Vanves,vanves-larmeroux-12,2,station,2018,4,3,19,48
92 Boulevard des Batignolles,3,3,0,0,0,,Paris,paris-batignolles-92,0,station,2018,4,2,19,3
127 Quai de Stalingrad,0,0,0,0,0,,Issy-les-Moulineaux,issylesmoulineaux-stalingrad-127,5,station,2018,4,5,6,16
5 avenue des Guilleraies,3,3,0,0,0,,Nanterre,nanterre-guilleraies-5,0,station,2018,4,8,9,25
15 rue de Rocroy,0,0,0,0,0,,Paris,paris-rocroy-15,0,station,2018,4,1,16,26
7 Rue du Chevalier de la Barre,0,0,0,0,0,,Le Bourget,lebourget-chevalierdelabarre-7,0,station,2018,4,5,4,11
32 rue Robert Marchand,5,5,0,0,0,,Fontenay-aux-Roses,fontenayauxroses-robertmarchand-32,1,station,2018,4,7,13,32
70 avenue Henri Martin,6,6,0,0,0,,Paris,paris-henrimartin-70,0,station,2018,4,2,18,34
33 boulevard Carnot,5,5,0,0,0,,Bourg-la-Reine,bourglareine-carnot-33,0,station,2018,4,1,14,15
20 boulevard de la Bastille,4,4,0,0,0,,Paris,paris-bastille-20,1,station,2018,4,7,16,39
75 Rue de la Convention,4,4,0,0,0,,Paris,paris-convention-75,0,station,2018,4,2,10,53
46 Rue Pernety,4,4,0,0,0,,Paris,paris-pernety-46,0,station,2018,4,9,17,25
2 Avenue Mozart,1,1,0,0,0,,Paris,paris-mozart-2,3,station,2018,4,1,0,3
34 Rue Antoine Fratacci,2,2,0,0,0,,Vanves,vanves-antoinefratacci-34,4,station,2018,4,8,8,27
117 rue de Lagny,4,4,0,0,0,,Paris,paris-lagny-117,1,station,2018,4,9,10,8
9 rue RenÃ© Sahors,4,4,0,0,0,,Vanves,vanves-renesahors-9,2,station,2018,4,2,9,47
127 Quai de Stalingrad,3,3,0,0,0,,Issy-les-Moulineaux,issylesmoulineaux-stalingrad-127,0,station,2018,4,3,12,27
2 Rue Marcel Monge,6,6,0,0,0,,Suresnes,suresnes-marcelmonge-2,0,station,2018,4,3,13,48
40 Avenue Victor Hugo,7,7,0,0,0,,Clamart,clamart-victorhugo-40,0,station,2018,4,8,13,14
1 rue de la Poste ProlongÃ©e,5,5,0,0,0,,Argenteuil,argenteuil-posteprolongee-1,1,station,2018,4,6,6,23
40 rue de Meudon,2,2,0,0,0,,Boulogne-Billancourt,boulognebillancourt-meudon-40,4,station,2018,4,3,2,55
116 rue RÃ©aumur,4,4,0,0,0,,Paris,paris-reaumur-116,1,station,2018,4,1,14,44
6 rue GuÃ©briant,5,5,0,0,0,,Paris,paris-guebriant-6,0,station,2018,4,6,22,29
27 rue du Port,5,5,0,0,0,,Nogent-sur-Marne,nogentsurmarne-port-27,2,station,2018,4,2,1,16
36 Rue des Saussaies,5,5,0,0,0,,Cachan,cachan-saussaies-36,1,station,2018,4,8,17,17
9 rue Philibert Delorme,0,0,0,0,0,,Guyancourt,guyancourt-philibertdelorme-9,0,station,2018,4,7,6,27
4 rue Pouchet,1,1,0,0,0,,Paris,paris-pouchet-4,2,station,2018,4,7,18,43
178 Rue Lecourbe,3,3,0,0,0,,Paris,paris-lecourbe-178,2,station,2018,4,1,23,19
20 Boulevard Ãmile Augier,3,3,0,0,0,,Paris,paris-emileaugier-20,1,station,2018,4,4,9,18
20 Avenue Lombard,5,5,0,0,0,,Fontenay-aux-Roses,fontenayauxroses-lombard-20,1,station,2018,4,2,0,18
37 quai de Grenelle,1,1,0,0,0,,Paris,paris-grenelle-37,0,station,2018,4,1,19,31
3 Rue Yves Toudic,0,0,0,0,0,,Paris,paris-yvestoudic-3,0,station,2018,4,5,14,36
156 Boulevard Charles de Gaulle,5,5,0,0,0,,Colombes,colombes-charlesdegaulle-156,0,station,2018,4,8,16,33
25 rue Henri Barbusse,2,2,0,0,0,,Paris,paris-henribarbusse-25,3,station,2018,4,4,23,45
15 rue Olier,5,5,0,0,0,,Paris,paris-olier-15,0,station,2018,4,5,12,18
52 rue Charles Hermite,0,0,0,0,0,,Paris,paris-charleshermite-52,0,station,2018,4,6,19,20
215 rue Henri Barbusse,2,2,0,0,0,,Argenteuil,argenteuil-henribarbusse-215,4,station,2018,4,6,11,20
77 rue Edouard Vaillant,0,0,0,0,0,,Bezons,bezons-edouardvaillant-77,5,full_station,2018,4,7,15,1
21 Rue de Chateaudun,0,0,0,0,0,,Paris,paris-chateaudun-21,2,station,2018,4,5,16,42
18 Boulevard Garibaldi,4,4,0,0,0,,Issy-les-Moulineaux,issylesmoulineaux-garibaldi-18,1,station,2018,4,6,10,21
141 rue Lecourbe,5,5,0,0,0,,Paris,paris-lecourbemairieduxveme-parking,0,station,2018,4,8,7,5
6 Rue Adolphe Yvon,4,4,0,0,0,,Paris,paris-adolpheyvon-6,2,station,2018,4,7,23,11
125 Avenue Louis Roche,2,2,0,0,0,,Gennevilliers,gennevilliers-louisroche-125,2,station,2018,4,7,8,21
1 rue Dewoittine,2,2,0,0,0,,VÃ©lizy-Villacoublay,velizyvillacoublay-dewoittine-1,4,station,2018,4,5,2,11
19 rue BrÃ©montier,3,3,0,0,0,,Paris,paris-bremontier-19,0,station,2018,4,6,17,53
8 Avenue de la Porte de Montrouge,5,5,0,0,0,,Paris,paris-portedemontrouge-8,1,station,2018,4,1,11,19
3 Rue Mongenot,1,1,0,0,0,,Saint-MandÃ©,saintmande-mongenot-3,2,station,2018,4,6,21,34
71 rue Caulaincourt,3,3,0,0,0,,Paris,paris-caulincourt-71,1,station,2018,4,1,23,28
6 rue de Londres,0,0,0,0,0,,Paris,paris-londres-6,0,station,2018,4,2,21,9
251 rue de Charenton,2,2,0,0,0,,Paris,paris-charenton-251,2,station,2018,4,2,15,0
5 bis Rue du Capitaine Ferber,0,0,0,0,0,,Paris,paris-capitaineferber-5,0,station,2018,4,9,10,33
76 avenue de Verdun,3,3,0,0,0,,ChÃ¢tillon,chatillon-verdun-76,2,station,2018,4,3,4,16
